train_loss,val_loss,val_accuracy
0.6546782640849843,0.5570967197418213,72.0
0.5872576902894413,0.495565727353096,73.75
0.5169182454838472,0.47773484885692596,76.75
0.4569258409387925,0.4260466694831848,80.75
0.41656697322340575,0.4019055813550949,81.0
0.3803587669835371,0.38736529648303986,84.25
0.34512288780773387,0.3908207267522812,83.0
0.3185959221685634,0.38677890598773956,85.5
0.2974098736748976,0.4140438735485077,83.0
0.2854788320906022,0.4903058260679245,84.25
0.27987316075493307,0.41284677386283875,85.25
0.25470685432938966,0.4165264666080475,83.25
0.2744968919193043,0.42796702682971954,85.75
0.23861444171737223,0.4743458181619644,84.25
0.22482169726315668,0.4500386565923691,85.25
0.23273613873650045,0.4486589729785919,88.5
0.22766010024968317,0.8171765804290771,76.0
0.21913686745307026,0.47827860713005066,87.5
0.19525116419090943,0.4893607646226883,82.75
0.18114711782511542,0.6030261814594269,81.75
0.19516264077495127,0.5644476562738419,83.75
0.18802177949863322,0.6004214882850647,83.75
0.1752137195538072,0.6504067182540894,82.75
0.1661775752025492,0.7010791301727295,86.25
0.17429682963034687,0.6508451402187347,85.0
0.15290219643536737,0.7714355289936066,81.5
0.14901537404340856,0.76834836602211,82.5
0.1512821912765503,0.7283290028572083,83.75
0.14577600973493912,0.8046450912952423,80.25
0.1393510635723086,0.7798004150390625,85.0
0.1291651628254091,0.8108074367046356,85.0
0.12263615692363065,0.8439414799213409,83.75
0.1452473079895272,0.8634739518165588,85.0
0.12381297656718422,0.8776933252811432,82.75
0.1445648742510992,0.9137109816074371,82.5
0.11635860406300601,0.9303116202354431,83.75
0.11092819930876002,0.9671754837036133,83.75
0.10537101996733862,1.2670296430587769,74.75
0.12123846832443685,0.9822098016738892,82.75
0.12202107468072106,1.1447707116603851,79.5


#END OF GRAPH
Reduced_DataSet: NO
Layers=1, Heads = 2
HiddenSize = 128
Learning Rate = 0.0001
Adam



Training complete! Best accuracy: 88.50%.
FINISHED TRAINING
EVALUATING
Average test loss: 0.9058, Accuracy: 0.7900
Precision: 0.8186, Recall: 0.8076, F1-score: 0.7895, AUC-ROC: 0.8076
Confusion Matrix: 
[[42  2]
 [19 37]]
Classification Report: 
              precision    recall  f1-score   support

           0       0.69      0.95      0.80        44
           1       0.95      0.66      0.78        56

    accuracy                           0.79       100
   macro avg       0.82      0.81      0.79       100
weighted avg       0.83      0.79      0.79       100
