train_loss,val_loss,val_accuracy
0.6937133284176097,0.6904493868350983,56.0
0.6929372023133671,0.6895444095134735,56.0
0.6933538352741915,0.6910302042961121,56.0
0.6936715490677777,0.6915072202682495,60.25
0.692418676965377,0.6918577551841736,60.5
0.690589610268088,0.6905946135520935,59.25
0.6914471738478717,0.6887683868408203,61.5
0.6900660045006696,0.6881544291973114,59.0
0.6896584910504958,0.6891412734985352,57.74999999999999
0.6908436207210317,0.6848362982273102,60.5
0.6880267823443693,0.6802458763122559,59.0
0.6903991769341862,0.6788986623287201,56.0
0.6871334033853868,0.6759592294692993,60.25
0.6872240830870235,0.6825256943702698,61.25
0.6822588689186994,0.6703129410743713,63.0
0.6828517458018135,0.6662100553512573,56.0
0.6789701545939726,0.6621264517307281,56.0
0.6772661209106445,0.6562316417694092,57.0
0.6726354781319114,0.6505652964115143,68.0
0.6572099152733298,0.642842561006546,64.5
0.6486011287745308,0.6408049762248993,62.25
0.6338358942200156,0.6520470678806305,63.5
0.6093804415534524,0.6154114305973053,64.75
0.6089599903892068,0.582361489534378,73.5
0.5827756489024443,0.6358037889003754,61.75
0.5872436235932743,0.6852132380008698,56.0
0.5721427535309511,0.5401493012905121,75.75
0.5596637988791746,0.6639336049556732,60.5
0.5757945775985718,0.9128198623657227,49.5
0.5571712658685797,0.553602933883667,70.75
0.5317986677674686,0.5711530148983002,69.75
0.520192414522171,0.6356124877929688,63.5
0.4950186890714309,0.50813427567482,78.75
0.5049014740130481,0.7884343564510345,58.5
0.44988152384757996,0.7261495888233185,59.25
0.47385037295958576,0.4741446524858475,76.75
0.3966660587226643,0.45060592889785767,82.5
0.36868101183105917,1.0270867943763733,56.25
0.4710375929580015,0.5402893424034119,72.5
0.39961720740093903,0.47835321724414825,73.0



#END OF GRAPH
Reduced_DataSet: NO
HiddenSize = 64
Learning Rate = 0.9
Adam




Training complete! Best accuracy: 82.50%.
FINISHED TRAINING
EVALUATING
Average test loss: 0.5472, Accuracy: 0.7600
Precision: 0.7600, Recall: 0.7638, F1-score: 0.7591, AUC-ROC: 0.7638
Confusion Matrix: 
[[35  9]
 [15 41]]
Classification Report: 
              precision    recall  f1-score   support

           0       0.70      0.80      0.74        44
           1       0.82      0.73      0.77        56

    accuracy                           0.76       100
   macro avg       0.76      0.76      0.76       100
weighted avg       0.77      0.76      0.76       100
