train_loss,val_loss,val_accuracy
0.6663948881382845,0.6185629367828369,71.83333333333333
0.49597951648186667,0.49315614501635235,82.83333333333333
0.4140946567058563,0.53216552734375,77.83333333333333
0.3657793232372829,0.48368893563747406,84.16666666666667
0.3390047677925655,0.5042167752981186,78.5
0.3338412374866252,0.5176761647065481,78.16666666666667
0.3318181792084052,0.5211925605932871,78.0
0.3319769009035461,0.5088660269975662,80.16666666666667
0.329679329784549,0.49405711392561596,82.0
0.32794891267406695,0.5239754964907964,78.5
0.32722088451288184,0.5054071744283041,79.5
0.322860273779655,0.5047009984652201,80.33333333333333
0.32061694106277155,0.503933385014534,79.66666666666667
0.32014733917859134,0.5021703243255615,80.0
0.320025915394024,0.5035425424575806,80.0
0.31997302052926047,0.5048061658938726,80.33333333333333
0.3199578949383327,0.5051528463761011,80.33333333333333
0.3199233321511016,0.5060693323612213,80.33333333333333
0.31991833448410034,0.5067582130432129,80.33333333333333
0.32013337527002605,0.5085547119379044,80.0
0.319509925890942,0.5076367904742559,80.0
0.3194892455120476,0.5071346710125605,80.66666666666667
0.31946481125695364,0.5066724022229513,80.66666666666667
0.31946428941220656,0.5062982539335886,80.66666666666667
0.3194567360440079,0.506496066848437,80.66666666666667
0.3194530551530877,0.5063120573759079,80.66666666666667
0.3194418604276618,0.5060522009929022,80.66666666666667
0.31943432348115103,0.5060082922379175,80.66666666666667
0.3194342973280926,0.5062521348396937,80.66666666666667
0.3194262969250582,0.5062898447116216,80.66666666666667



#END OF GRAPH
Reduced_DataSet: NO
Layers=1, Bidirectional = True
Learning Rate = 0.0001
HiddenSize = 128
Adam




Training complete! Best accuracy: 84.17%.
FINISHED TRAINING
EVALUATING
Average test loss: 0.4717, Accuracy: 0.8333
Precision: 0.8317, Recall: 0.8325, F1-score: 0.8321, AUC-ROC: 0.8325
Confusion Matrix: 
[[112  24]
 [ 26 138]]
Classification Report: 
              precision    recall  f1-score   support

           0       0.81      0.82      0.82       136
           1       0.85      0.84      0.85       164

    accuracy                           0.83       300
   macro avg       0.83      0.83      0.83       300
weighted avg       0.83      0.83      0.83       300
